data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4574711,356,IND43089,43089,06-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),AJYCP: Asom Jatiyatabadi Yuva Chatra Parishad; Students (India); AYP: Asom Yuva Parishad,6,,,0,60,Southern Asia,India,Assam,Nagaon,Nagaon,Nagaon,26.3469,92.6851,1,Sentinel (India),Subnational,"On January 6, members of the Asom Jatiyatabadi Yuva Chatra Parishad (AJYCP) and the Asom Yuva Parishad burned the effigy of the Prime Minister at two separate spots in Nagaon city (Nagaon, Assam), to protest against the proposed Citizenship (Amendment) Bill 2016.",0,1552576414,IND
4574712,356,IND43090,43090,06-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Bajrang Dal,6,,,0,60,Southern Asia,India,Jharkhand,Gumla,Sisai,Sisai,23.1794,84.7582,1,Telegraph (India),National,"On January 6, villagers under the Bajrang Dal staged a protest and blocked the NH23 at Sisai city (Gumla, Jharkhand), after the head of a bovine animal was found hanging from a shop.",0,1552576414,IND
4574713,356,IND43091,43091,06-Jan-19,2019,1,Riots,Violent demonstration,Rioters (India),,5,,,0,50,Southern Asia,India,Odisha,Dhenkanal,Kamakshyanagar,Tumusingha,20.8047,85.4887,2,Orissa TV (India),Subnational,"On January 6, villagers blocked the Alujharan-Bhalumunda route by putting tyres and wood on the road in Tumusingha area (Dhenkanal, Odisha), after a labourer was electrocuted to death while two others sustained grievous injuries after coming in contact with an 11-KV live wire. The locals demanded compensation for the kin of the deceased.",0,1552576414,IND
4574785,356,IND43572,43572,06-Jan-19,2019,1,Violence against civilians,Attack,BJP: Bharatiya Janata Party,,3,Civilians (India),CPI(M): Communist Party of India (Marxist),7,37,Southern Asia,India,Tripura,South Tripura,Hrishyamukh,Hrishyamukh,23.1258,91.5238,2,Tripura Infoway (India),Subnational,"On January 6, a CPI-M member and his family were assaulted and his house vandalized by suspected BJP supporters in Nalua village in Hrishyamukh area (South Tripura, Tripura). There had been several attacks in the state against members of opposition parties.",0,1552576414,IND
4574933,356,IND43030,43030,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),CPI(M): Communist Party of India (Marxist),6,,,0,60,Southern Asia,India,Odisha,Khordha,Bhubaneswar,Bhubaneswar,20.2724,85.8338,1,Orissa TV (India),Subnational,"On January 5, members of the Communist Party of India (Marxist) staged a demonstration in front of the Odisha Raj Bhawan in Bhubaneswar city (Khordha, Odisha), demanding farm loan waiver and Rs 800 bonus per quintal of paddy for farmers of the state.",0,1552576415,IND
4574934,356,IND43031,43031,05-Jan-19,2019,1,Riots,Violent demonstration,Rioters (India),HMK: Hindu Makkal Katchi,5,Police Forces of India (2014-),,1,15,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,Times of India,National,"On January 5, in Coimbatore town (Coimbatore, TN), Hindukkal Katchi members clashed with police when the members attempted to burn the effigy of Kerala chief minister for allowing women below 50 years age to enter Sabarimala temple. Ten HMK members were arrested.",0,1552576415,IND
4574935,356,IND43032,43032,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),CPI: Communist Party of India; CPI(M): Communist Party of India (Marxist); CPI(ML): Communist Party of India (Marxist-Leninist); NCP: Nationalist Congress Party,6,,,0,60,Southern Asia,India,Assam,Sonitpur,Dhekiajuli,Dhekiajuli,26.7036,92.478,2,Assam Tribune (India),Subnational,"On January 5, members of the CPI, CPI-M, CPI-ML and NCP staged a protest in Kawoimari under Dhekiajuli LAC (Sonitpur, Assam), against the Union government's move to pass the Citizenship (Amendment) Bill 2016.",0,1552576415,IND
4574936,356,IND43033,43033,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),AJYCP: Asom Jatiyatabadi Yuva Chatra Parishad; Students (India),6,,,0,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,3,Assam Tribune (India),Subnational,"On January 5, all regional units of the Asom Jatiyatabadi Yuba Chhatra Parishad (AJYCP) protested and burnt effigies of the Prime Minister across Assam state, against the Union government's move to pass the Citizenship (Amendment) Bill 2016.",0,1552576415,IND
4574937,356,IND43034,43034,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),AJYCP: Asom Jatiyatabadi Yuva Chatra Parishad; Students (India),6,,,0,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Assam Tribune (India),Subnational,"On January 5, all regional units of the Asom Jatiyatabadi Yuba Chhatra Parishad (AJYCP) protested and burnt effigies of the Prime Minister across Assam, including in Guwahati city (Kamrup Metropolitan, Assam), against the Union government's move to pass the Citizenship (Amendment) Bill 2016.",0,1552576415,IND
4574938,356,IND43035,43035,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,,,0,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Assam Tribune (India),Subnational,"On January 5, members of the Krishak Mukti Sangram Samity (KMSS) and its allies took out a protest rally in Guwahati city (Kamrup Metropolitan, Assam), against the Union government's move to pass the Citizenship (Amendment) Bill 2016.",0,1552576415,IND
4574939,356,IND43036,43036,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Maharashtra,Pune,Pune,Pune,18.5195,73.8553,1,Times of India,National,"On January 5, in Pune city (Pune, Maha), 100 Kalyaninagar residents staged a demonstration at the Shastrinagar crossing protesting against the revised new Pune Metro alignment through the area.",0,1552576415,IND
4574940,356,IND43037,43037,05-Jan-19,2019,1,Violence against civilians,Attack,Police Forces of India (2014-),,1,Civilians (India),,7,17,Southern Asia,India,Jammu and Kashmir,Pulwama,Tral,Sherabad,33.9228,75.0911,2,Pakistan Press International,Regional,"On 5 Jan, two mourners were injured when Indian troops (assumed CRPF) fired tear gas and pellets at them as they left a funeral in the Sherabad area (Pulwama, J&K).",0,1552576415,IND
4574941,356,IND43038,43038,05-Jan-19,2019,1,Battles,Armed clash,Unidentified Armed Group (India),Rioters (India),3,Military Forces of India (2014-) Rashtriya Rifles,Police Forces of India (2014-) Central Reserve Police Force; Police Forces of India (2014-) Special Operations Group,1,13,Southern Asia,India,Jammu and Kashmir,Pulwama,Tral,Arapal,34.0202,75.071,1,Daily Excelsior,Subnational,"On 5 Jan, a CRPF man was injured when suspected militants clashed with state forces during a joint RR, CRPF and SOG CASO at Arapal village (Pulwama, J&K). Rioters clashed with state forces as they attempted to march to the site of the encounter.",0,1552576415,IND
4574942,356,IND43039,43039,05-Jan-19,2019,1,Battles,Armed clash,Police Forces of India (2014-) Central Reserve Police Force,,1,Police Forces of India (2014-) Central Reserve Police Force,,8,18,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Daily Excelsior,Subnational,"On 5 Jan, two CRPF men were injured when a colleague fired on them at a camp in the Pantha Chowk area of Srinagar city (J&K) during an altercation. The attacker later shot himself dead.",1,1552576415,IND
4574943,356,IND43040,43040,05-Jan-19,2019,1,Battles,Armed clash,Military Forces of India (2014-),Police Forces of India (2014-) Border Security Force,1,Military Forces of Pakistan (2018-),,8,18,Southern Asia,India,Jammu and Kashmir,Poonch,Haveli,Khari Karmara,33.7066,74.0615,2,Kashmir Times,Subnational,"On 5 Jan, no injuries were reported when Pakistani and Indian forces exchanged fire across the LoC in the Khari Karmara area (Poonch, J&K).",0,1552576415,IND
4574944,356,IND43041,43041,05-Jan-19,2019,1,Battles,Armed clash,Military Forces of India (2014-),Police Forces of India (2014-) Border Security Force,1,Military Forces of Pakistan (2018-),,8,18,Southern Asia,India,Jammu and Kashmir,Poonch,Haveli,Gulpur,33.7018,74.0798,2,Kashmir Times,Subnational,"On 5 Jan, no injuries were reported when Pakistani and Indian forces exchanged fire across the LoC in the Gulpur area (Poonch, J&K).",0,1552576415,IND
4574945,356,IND43042,43042,05-Jan-19,2019,1,Battles,Armed clash,Military Forces of India (2014-),Police Forces of India (2014-) Border Security Force,1,Military Forces of Pakistan (2018-),,8,18,Southern Asia,India,Jammu and Kashmir,Poonch,Mendhar,Mankote,33.6233,74.0561,2,Kashmir Times,Subnational,"On 5 Jan, no injuries were reported when Pakistani and Indian forces exchanged fire across the LoC in the Mankote area (Poonch, J&K).",0,1552576415,IND
4574946,356,IND43043,43043,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Former Police Forces of India (2014-),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Daily Excelsior,Subnational,"On 5 Jan, police pensioners staged a protest near the Press Club in Jammu city (J&K), demanding the removal of anomalies in their pay grades.",0,1552576415,IND
4574976,356,IND43061,43061,05-Jan-19,2019,1,Strategic developments,Looting/property destruction,CPI (Maoist): Communist Party of India (Maoist),,2,Civilians (India),Labour Group (India),7,27,Southern Asia,India,Odisha,Kandhamal,Khajuripada,Patiamba,20.5515,84.2972,2,Asian News International,Regional,"Property destruction: On January 5, a group of 20 to 25 Maoists torched the construction camp and five vehicles of Pradhan Mantri Gram Sadak Yojna (PMGSY) near Patiamba village (Kandhamal, Odisha).",0,1552576415,IND
4574977,356,IND43062,43062,05-Jan-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),,7,37,Southern Asia,India,West Bengal,Alipurduar,Falakata,Falakata,26.5196,89.2042,1,Indian Express,National,"On January 5, a district magistrate and his wife slapped and kicked a man in Falakata city (Alipurduar, West Bengal), for allegedly posting indecent comments for the DM's wife in social media. The man had been detained and taken to the police station after his post, and the couple reached the station and assaulted him in front of policemen.",0,1552576415,IND
4574978,356,IND43063,43063,05-Jan-19,2019,1,Violence against civilians,Attack,CPI (Maoist): Communist Party of India (Maoist),,2,Civilians (India),,7,27,Southern Asia,India,Odisha,Kandhamal,Khajuripada,Malikkapada,20.5663,84.299,1,Asian News International,Regional,"On January 5, a group of 20 to 25 armed Naxal stormed into the house of a watchman and shot him dead in Malickpada village (Kandhamal, Odisha), over suspicion of him being an informer of the police.",1,1552576415,IND
4574979,356,IND43064,43064,05-Jan-19,2019,1,Protests,Protest with intervention,Protesters (India),Farmers (India); BKU: Bharatiya Kisan Union,6,Police Forces of India (2014-),,1,16,Southern Asia,India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,1,Chandigarh Tribune,Subnational,"On 5 January, farmers associated with the BKU (Ugrahan) staged a protest at the State Bank of India at Shera Wala Gate in Patiala (Patiala, Punjab), demanding the government waive loans for farmers. Police intervened and contained the farmers before they could uphold the BKU threat to gherao the Punjab Agricultural Development Bank there. The protests are day five of an ongoing state-wide agitation over farm loans.",0,1552576415,IND
4574980,356,IND43065,43065,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India); BKU: Bharatiya Kisan Union,6,,,0,60,Southern Asia,India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,Chandigarh Tribune,Subnational,"On 5 January, farmers associated with BKU (Ekta) Ugrahan gheraoed the Cooperative Agricultural Development Bank in Bathinda (Bathinda, Punjab), locking all employees inside for the duration of the day. The protest is part of ongoing agitation demanding debt waivers and financial/employment assistance for farmers.",0,1552576415,IND
4574981,356,IND43066,43066,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Farmers (India); BKU: Bharatiya Kisan Union,6,,,0,60,Southern Asia,India,Punjab,Sangrur,Sangrur,Sangrur,30.245,75.8448,1,Chandigarh Tribune,Subnational,"On 5 January, families of farmers who had committed suicide over debt staged a protest, backed by the BKU (Ugrahan), in Sangrur (Sangrur, Punjab), to 'expose' the state government (specifically Congress) over its failure to deliver loans to farmers. The protest was on the fifth day of statewide agitation and protests demanding loan waivers.",0,1552576415,IND
4574982,356,IND43067,43067,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Punjab,Ludhiana,Ludhiana,Ludhiana,30.912,75.8537,1,Chandigarh Tribune,Subnational,"On 5 January, members of the BSNL Employees' Union and National Federation of Telecom Employees' Union staged a protest at Bharat Nagar Chowk in Ludhiana (Ludhiana, Punjab), against the central government's failure to address the needs of employees and 'trying to kill the public sector' with privatization.",0,1552576415,IND
4574983,356,IND43068,43068,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),Muslim Group (India),6,,,0,60,Southern Asia,India,Punjab,Amritsar,Amritsar,Amritsar,31.6344,74.8728,1,Chandigarh Tribune,Subnational,"On 5 January, Muslims staged a protest against a local MLA, Om Parkash Soni, in Amritsar (Amritsar, Punjab) for making a statement in favour of people encroaching on local wakf property in the area.",0,1552576415,IND
4574984,356,IND43069,43069,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Punjab,Fazilka,Abohar,Abohar,30.1569,74.2003,1,Chandigarh Tribune,Subnational,"On 5 January, relatives of Ravina (deceased) and supporters of the Ravina Qatal Kand Virodhi Action Committee staged a protest dharna at the City Police-2 station in Abohar (Fazilka, Punjab) demanding police arrest the Dalit state president of Akhil Bharatiya SC/ST Yuvjan Samaj (Gopi Chand Sandar). Ravina's family had blamed the her husband and in-laws (Sandar) for her apparent suicide on 2 December, but police had refused to book him under the Dowry Act.",0,1552576415,IND
4574985,356,IND43070,43070,05-Jan-19,2019,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; Labour Group (India); INTUC: Indian National Trade Union Congress,6,,,0,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Telegraph (India),National,"On January 5, members of the Centre of Indian Trade Unions (Citu), the Indian National Trade Union Congress (Intuc), the United Trade Union Congress (UTUC) and 17 other organisations staged a protest march in Guwahati city (Kamrup Metropolitan, Assam), to garner support for a nationwide general strike against the BJP-led government and the Road Transport & Safety Bill, on January 8 and 9.",0,1552576415,IND
